Entity,Code,Year,Age of electoral democracy
Namibia,NAM,1923,non-electoral autocracy
Namibia,NAM,1924,non-electoral autocracy
Namibia,NAM,1925,non-electoral autocracy
Namibia,NAM,1926,multi-party autocracy without elected executive
Namibia,NAM,1927,multi-party autocracy without elected executive
Namibia,NAM,1928,multi-party autocracy without elected executive
Namibia,NAM,1929,multi-party autocracy without elected executive
Namibia,NAM,1930,multi-party autocracy without elected executive
Namibia,NAM,1931,multi-party autocracy without elected executive
Namibia,NAM,1932,multi-party autocracy without elected executive
Namibia,NAM,1933,multi-party autocracy without elected executive
Namibia,NAM,1934,multi-party autocracy without elected executive
Namibia,NAM,1935,multi-party autocracy without elected executive
Namibia,NAM,1936,multi-party autocracy without elected executive
Namibia,NAM,1937,multi-party autocracy without elected executive
Namibia,NAM,1938,multi-party autocracy without elected executive
Namibia,NAM,1939,multi-party autocracy without elected executive
Namibia,NAM,1940,multi-party autocracy without elected executive
Namibia,NAM,1941,multi-party autocracy without elected executive
Namibia,NAM,1942,multi-party autocracy without elected executive
Namibia,NAM,1943,multi-party autocracy without elected executive
Namibia,NAM,1944,multi-party autocracy without elected executive
Namibia,NAM,1945,multi-party autocracy without elected executive
Namibia,NAM,1946,multi-party autocracy without elected executive
Namibia,NAM,1947,multi-party autocracy without elected executive
Namibia,NAM,1948,multi-party autocracy without elected executive
Namibia,NAM,1949,multi-party autocracy without elected executive
Namibia,NAM,1950,multi-party autocracy without elected executive
Namibia,NAM,1951,multi-party autocracy without elected executive
Namibia,NAM,1952,multi-party autocracy without elected executive
Namibia,NAM,1953,multi-party autocracy without elected executive
Namibia,NAM,1954,multi-party autocracy without elected executive
Namibia,NAM,1955,multi-party autocracy without elected executive
Namibia,NAM,1956,multi-party autocracy without elected executive
Namibia,NAM,1957,multi-party autocracy without elected executive
Namibia,NAM,1958,multi-party autocracy without elected executive
Namibia,NAM,1959,multi-party autocracy without elected executive
Namibia,NAM,1960,multi-party autocracy without elected executive
Namibia,NAM,1961,multi-party autocracy without elected executive
Namibia,NAM,1962,multi-party autocracy without elected executive
Namibia,NAM,1963,multi-party autocracy without elected executive
Namibia,NAM,1964,multi-party autocracy without elected executive
Namibia,NAM,1965,multi-party autocracy without elected executive
Namibia,NAM,1966,multi-party autocracy without elected executive
Namibia,NAM,1967,multi-party autocracy without elected executive
Namibia,NAM,1968,multi-party autocracy without elected executive
Namibia,NAM,1969,multi-party autocracy without elected executive
Namibia,NAM,1970,multi-party autocracy without elected executive
Namibia,NAM,1971,multi-party autocracy without elected executive
Namibia,NAM,1972,multi-party autocracy without elected executive
Namibia,NAM,1973,multi-party autocracy without elected executive
Namibia,NAM,1974,multi-party autocracy without elected executive
Namibia,NAM,1975,multi-party autocracy without elected executive
Namibia,NAM,1976,multi-party autocracy without elected executive
Namibia,NAM,1977,multi-party autocracy without elected executive
Namibia,NAM,1978,multi-party autocracy without elected executive
Namibia,NAM,1979,multi-party autocracy without elected executive
Namibia,NAM,1980,multi-party autocracy without elected executive
Namibia,NAM,1981,multi-party autocracy without elected executive
Namibia,NAM,1982,multi-party autocracy without elected executive
Namibia,NAM,1983,multi-party autocracy without elected executive
Namibia,NAM,1984,non-electoral autocracy
Namibia,NAM,1985,non-electoral autocracy
Namibia,NAM,1986,non-electoral autocracy
Namibia,NAM,1987,non-electoral autocracy
Namibia,NAM,1988,non-electoral autocracy
Namibia,NAM,1989,non-electoral autocracy
Namibia,NAM,1990,1
Namibia,NAM,1991,2
Namibia,NAM,1992,3
Namibia,NAM,1993,4
Namibia,NAM,1994,5
Namibia,NAM,1995,6
Namibia,NAM,1996,7
Namibia,NAM,1997,8
Namibia,NAM,1998,9
Namibia,NAM,1999,10
Namibia,NAM,2000,11
Namibia,NAM,2001,12
Namibia,NAM,2002,13
Namibia,NAM,2003,14
Namibia,NAM,2004,15
Namibia,NAM,2005,16
Namibia,NAM,2006,17
Namibia,NAM,2007,18
Namibia,NAM,2008,19
Namibia,NAM,2009,20
Namibia,NAM,2010,21
Namibia,NAM,2011,22
Namibia,NAM,2012,23
Namibia,NAM,2013,24
Namibia,NAM,2014,25
Namibia,NAM,2015,26
Namibia,NAM,2016,27
Namibia,NAM,2017,28
Namibia,NAM,2018,29
Namibia,NAM,2019,30
Namibia,NAM,2020,31
Namibia,NAM,2021,32
Namibia,NAM,2022,33
Namibia,NAM,2023,34
Namibia,NAM,2024,35
Nassau,,1806,non-electoral autocracy
Nassau,,1807,non-electoral autocracy
Nassau,,1808,non-electoral autocracy
Nassau,,1809,non-electoral autocracy
Nassau,,1810,non-electoral autocracy
Nassau,,1811,non-electoral autocracy
Nassau,,1812,non-electoral autocracy
Nassau,,1813,non-electoral autocracy
Nassau,,1814,non-electoral autocracy
Nassau,,1815,non-electoral autocracy
Nassau,,1816,non-electoral autocracy
Nassau,,1817,non-electoral autocracy
Nassau,,1818,multi-party autocracy without elected executive
Nassau,,1819,multi-party autocracy without elected executive
Nassau,,1820,multi-party autocracy without elected executive
Nassau,,1821,multi-party autocracy without elected executive
Nassau,,1822,multi-party autocracy without elected executive
Nassau,,1823,multi-party autocracy without elected executive
Nassau,,1824,multi-party autocracy without elected executive
Nassau,,1825,multi-party autocracy without elected executive
Nassau,,1826,multi-party autocracy without elected executive
Nassau,,1827,multi-party autocracy without elected executive
Nassau,,1828,multi-party autocracy without elected executive
Nassau,,1829,multi-party autocracy without elected executive
Nassau,,1830,multi-party autocracy without elected executive
Nassau,,1831,multi-party autocracy without elected executive
Nassau,,1832,multi-party autocracy without elected executive
Nassau,,1833,multi-party autocracy without elected executive
Nassau,,1834,multi-party autocracy without elected executive
Nassau,,1835,multi-party autocracy without elected executive
Nassau,,1836,multi-party autocracy without elected executive
Nassau,,1837,multi-party autocracy without elected executive
Nassau,,1838,multi-party autocracy without elected executive
Nassau,,1839,multi-party autocracy without elected executive
Nassau,,1840,multi-party autocracy without elected executive
Nassau,,1841,multi-party autocracy without elected executive
Nassau,,1842,multi-party autocracy without elected executive
Nassau,,1843,multi-party autocracy without elected executive
Nassau,,1844,multi-party autocracy without elected executive
Nassau,,1845,multi-party autocracy without elected executive
Nassau,,1846,multi-party autocracy without elected executive
Nassau,,1847,multi-party autocracy without elected executive
Nassau,,1848,multi-party autocracy without elected executive
Nassau,,1849,multi-party autocracy without elected executive
Nassau,,1850,multi-party autocracy without elected executive
Nassau,,1851,non-electoral autocracy
Nassau,,1852,multi-party autocracy without elected executive
Nassau,,1853,multi-party autocracy without elected executive
Nassau,,1854,multi-party autocracy without elected executive
Nassau,,1855,multi-party autocracy without elected executive
Nassau,,1856,multi-party autocracy without elected executive
Nassau,,1857,multi-party autocracy without elected executive
Nassau,,1858,multi-party autocracy without elected executive
Nassau,,1859,multi-party autocracy without elected executive
Nassau,,1860,multi-party autocracy without elected executive
Nassau,,1861,multi-party autocracy without elected executive
Nassau,,1862,multi-party autocracy without elected executive
Nassau,,1863,multi-party autocracy without elected executive
Nassau,,1864,multi-party autocracy without elected executive
Nassau,,1865,multi-party autocracy without elected executive
Nassau,,1866,multi-party autocracy without elected executive
Natal,,1856,non-electoral autocracy
Natal,,1857,multi-party autocracy without elected executive
Natal,,1858,multi-party autocracy without elected executive
Natal,,1859,multi-party autocracy without elected executive
Natal,,1860,multi-party autocracy without elected executive
Natal,,1861,multi-party autocracy without elected executive
Natal,,1862,multi-party autocracy without elected executive
Natal,,1863,multi-party autocracy without elected executive
Natal,,1864,multi-party autocracy without elected executive
Natal,,1865,multi-party autocracy without elected executive
Natal,,1866,multi-party autocracy without elected executive
Natal,,1867,multi-party autocracy without elected executive
Natal,,1868,multi-party autocracy without elected executive
Natal,,1869,multi-party autocracy without elected executive
Natal,,1870,multi-party autocracy without elected executive
Natal,,1871,multi-party autocracy without elected executive
Natal,,1872,multi-party autocracy without elected executive
Natal,,1873,multi-party autocracy without elected executive
Natal,,1874,multi-party autocracy without elected executive
Natal,,1875,multi-party autocracy without elected executive
Natal,,1876,multi-party autocracy without elected executive
Natal,,1877,multi-party autocracy without elected executive
Natal,,1878,multi-party autocracy without elected executive
Natal,,1879,multi-party autocracy without elected executive
Natal,,1880,multi-party autocracy without elected executive
Natal,,1881,multi-party autocracy without elected executive
Natal,,1882,multi-party autocracy without elected executive
Natal,,1883,multi-party autocracy without elected executive
Natal,,1884,multi-party autocracy without elected executive
Natal,,1885,multi-party autocracy without elected executive
Natal,,1886,multi-party autocracy without elected executive
Natal,,1887,multi-party autocracy without elected executive
Natal,,1888,multi-party autocracy without elected executive
Natal,,1889,multi-party autocracy without elected executive
Natal,,1890,multi-party autocracy without elected executive
Natal,,1891,multi-party autocracy without elected executive
Natal,,1892,multi-party autocracy without elected executive
Natal,,1893,multi-party autocracy without elected executive
Natal,,1894,multi-party autocracy without elected executive
Natal,,1895,multi-party autocracy without elected executive
Natal,,1896,multi-party autocracy without elected executive
Natal,,1897,multi-party autocracy without elected executive
Natal,,1898,multi-party autocracy without elected executive
Natal,,1899,multi-party autocracy without elected executive
Natal,,1900,multi-party autocracy without elected executive
Natal,,1901,multi-party autocracy without elected executive
Natal,,1902,multi-party autocracy without elected executive
Natal,,1903,multi-party autocracy without elected executive
Natal,,1904,multi-party autocracy without elected executive
Natal,,1905,multi-party autocracy without elected executive
Natal,,1906,multi-party autocracy without elected executive
Natal,,1907,multi-party autocracy without elected executive
Nauru,NRU,1888,non-electoral autocracy
Nauru,NRU,1889,non-electoral autocracy
Nauru,NRU,1890,non-electoral autocracy
Nauru,NRU,1891,non-electoral autocracy
Nauru,NRU,1892,non-electoral autocracy
Nauru,NRU,1893,non-electoral autocracy
Nauru,NRU,1894,non-electoral autocracy
Nauru,NRU,1895,non-electoral autocracy
Nauru,NRU,1896,non-electoral autocracy
Nauru,NRU,1897,non-electoral autocracy
Nauru,NRU,1898,non-electoral autocracy
Nauru,NRU,1899,non-electoral autocracy
Nauru,NRU,1900,non-electoral autocracy
Nauru,NRU,1901,non-electoral autocracy
Nauru,NRU,1902,non-electoral autocracy
Nauru,NRU,1903,non-electoral autocracy
Nauru,NRU,1904,non-electoral autocracy
Nauru,NRU,1905,non-electoral autocracy
Nauru,NRU,1906,non-electoral autocracy
Nauru,NRU,1907,non-electoral autocracy
Nauru,NRU,1908,non-electoral autocracy
Nauru,NRU,1909,non-electoral autocracy
Nauru,NRU,1910,non-electoral autocracy
Nauru,NRU,1911,non-electoral autocracy
Nauru,NRU,1912,non-electoral autocracy
Nauru,NRU,1913,non-electoral autocracy
Nauru,NRU,1914,non-electoral autocracy
Nauru,NRU,1915,non-electoral autocracy
Nauru,NRU,1916,non-electoral autocracy
Nauru,NRU,1917,non-electoral autocracy
Nauru,NRU,1918,non-electoral autocracy
Nauru,NRU,1919,non-electoral autocracy
Nauru,NRU,1920,non-electoral autocracy
Nauru,NRU,1921,non-electoral autocracy
Nauru,NRU,1922,non-electoral autocracy
Nauru,NRU,1923,non-electoral autocracy
Nauru,NRU,1924,non-electoral autocracy
Nauru,NRU,1925,non-electoral autocracy
Nauru,NRU,1926,non-electoral autocracy
Nauru,NRU,1927,non-electoral autocracy
Nauru,NRU,1928,non-electoral autocracy
Nauru,NRU,1929,non-electoral autocracy
Nauru,NRU,1930,non-electoral autocracy
Nauru,NRU,1931,non-electoral autocracy
Nauru,NRU,1932,non-electoral autocracy
Nauru,NRU,1933,non-electoral autocracy
Nauru,NRU,1934,non-electoral autocracy
Nauru,NRU,1935,non-electoral autocracy
Nauru,NRU,1936,non-electoral autocracy
Nauru,NRU,1937,non-electoral autocracy
Nauru,NRU,1938,non-electoral autocracy
Nauru,NRU,1939,non-electoral autocracy
Nauru,NRU,1940,non-electoral autocracy
Nauru,NRU,1941,non-electoral autocracy
Nauru,NRU,1942,non-electoral autocracy
Nauru,NRU,1943,non-electoral autocracy
Nauru,NRU,1944,non-electoral autocracy
Nauru,NRU,1945,non-electoral autocracy
Nauru,NRU,1946,non-electoral autocracy
Nauru,NRU,1947,non-electoral autocracy
Nauru,NRU,1948,non-electoral autocracy
Nauru,NRU,1949,non-electoral autocracy
Nauru,NRU,1950,non-electoral autocracy
Nauru,NRU,1951,multi-party autocracy without elected executive
Nauru,NRU,1952,multi-party autocracy without elected executive
Nauru,NRU,1953,multi-party autocracy without elected executive
Nauru,NRU,1954,multi-party autocracy without elected executive
Nauru,NRU,1955,multi-party autocracy without elected executive
Nauru,NRU,1956,multi-party autocracy without elected executive
Nauru,NRU,1957,multi-party autocracy without elected executive
Nauru,NRU,1958,multi-party autocracy without elected executive
Nauru,NRU,1959,multi-party autocracy without elected executive
Nauru,NRU,1960,multi-party autocracy without elected executive
Nauru,NRU,1961,multi-party autocracy without elected executive
Nauru,NRU,1962,multi-party autocracy without elected executive
Nauru,NRU,1963,multi-party autocracy without elected executive
Nauru,NRU,1964,multi-party autocracy without elected executive
Nauru,NRU,1965,multi-party autocracy without elected executive
Nauru,NRU,1966,1
Nauru,NRU,1967,2
Nauru,NRU,1968,3
Nauru,NRU,1969,4
Nauru,NRU,1970,5
Nauru,NRU,1971,6
Nauru,NRU,1972,7
Nauru,NRU,1973,8
Nauru,NRU,1974,9
Nauru,NRU,1975,10
Nauru,NRU,1976,11
Nauru,NRU,1977,12
Nauru,NRU,1978,13
Nauru,NRU,1979,14
Nauru,NRU,1980,15
Nauru,NRU,1981,16
Nauru,NRU,1982,17
Nauru,NRU,1983,18
Nauru,NRU,1984,19
Nauru,NRU,1985,20
Nauru,NRU,1986,21
Nauru,NRU,1987,22
Nauru,NRU,1988,23
Nauru,NRU,1989,24
Nauru,NRU,1990,25
Nauru,NRU,1991,26
Nauru,NRU,1992,27
Nauru,NRU,1993,28
Nauru,NRU,1994,29
Nauru,NRU,1995,30
Nauru,NRU,1996,31
Nauru,NRU,1997,32
Nauru,NRU,1998,33
Nauru,NRU,1999,34
Nauru,NRU,2000,35
Nauru,NRU,2001,36
Nauru,NRU,2002,37
Nauru,NRU,2003,38
Nauru,NRU,2004,39
Nauru,NRU,2005,40
Nauru,NRU,2006,41
Nauru,NRU,2007,42
Nauru,NRU,2008,43
Nauru,NRU,2009,44
Nauru,NRU,2010,45
Nauru,NRU,2011,46
Nauru,NRU,2012,47
Nauru,NRU,2013,48
Nauru,NRU,2014,49
Nauru,NRU,2015,50
Nauru,NRU,2016,51
Nauru,NRU,2017,52
Nauru,NRU,2018,53
Nauru,NRU,2019,54
Nauru,NRU,2020,55
Nauru,NRU,2021,56
Nauru,NRU,2022,57
Nauru,NRU,2023,58
Nauru,NRU,2024,59
Nepal,NPL,1789,non-electoral autocracy
Nepal,NPL,1790,non-electoral autocracy
Nepal,NPL,1791,non-electoral autocracy
Nepal,NPL,1792,non-electoral autocracy
Nepal,NPL,1793,non-electoral autocracy
Nepal,NPL,1794,non-electoral autocracy
Nepal,NPL,1795,non-electoral autocracy
Nepal,NPL,1796,non-electoral autocracy
Nepal,NPL,1797,non-electoral autocracy
Nepal,NPL,1798,non-electoral autocracy
Nepal,NPL,1799,non-electoral autocracy
Nepal,NPL,1800,non-electoral autocracy
Nepal,NPL,1801,non-electoral autocracy
Nepal,NPL,1802,non-electoral autocracy
Nepal,NPL,1803,non-electoral autocracy
Nepal,NPL,1804,non-electoral autocracy
Nepal,NPL,1805,non-electoral autocracy
Nepal,NPL,1806,non-electoral autocracy
Nepal,NPL,1807,non-electoral autocracy
Nepal,NPL,1808,non-electoral autocracy
Nepal,NPL,1809,non-electoral autocracy
Nepal,NPL,1810,non-electoral autocracy
Nepal,NPL,1811,non-electoral autocracy
Nepal,NPL,1812,non-electoral autocracy
Nepal,NPL,1813,non-electoral autocracy
Nepal,NPL,1814,non-electoral autocracy
Nepal,NPL,1815,non-electoral autocracy
Nepal,NPL,1816,non-electoral autocracy
Nepal,NPL,1817,non-electoral autocracy
Nepal,NPL,1818,non-electoral autocracy
Nepal,NPL,1819,non-electoral autocracy
Nepal,NPL,1820,non-electoral autocracy
Nepal,NPL,1821,non-electoral autocracy
Nepal,NPL,1822,non-electoral autocracy
Nepal,NPL,1823,non-electoral autocracy
Nepal,NPL,1824,non-electoral autocracy
Nepal,NPL,1825,non-electoral autocracy
Nepal,NPL,1826,non-electoral autocracy
Nepal,NPL,1827,non-electoral autocracy
Nepal,NPL,1828,non-electoral autocracy
Nepal,NPL,1829,non-electoral autocracy
Nepal,NPL,1830,non-electoral autocracy
Nepal,NPL,1831,non-electoral autocracy
Nepal,NPL,1832,non-electoral autocracy
Nepal,NPL,1833,non-electoral autocracy
Nepal,NPL,1834,non-electoral autocracy
Nepal,NPL,1835,non-electoral autocracy
Nepal,NPL,1836,non-electoral autocracy
Nepal,NPL,1837,non-electoral autocracy
Nepal,NPL,1838,non-electoral autocracy
Nepal,NPL,1839,non-electoral autocracy
Nepal,NPL,1840,non-electoral autocracy
Nepal,NPL,1841,non-electoral autocracy
Nepal,NPL,1842,non-electoral autocracy
Nepal,NPL,1843,non-electoral autocracy
Nepal,NPL,1844,non-electoral autocracy
Nepal,NPL,1845,non-electoral autocracy
Nepal,NPL,1846,non-electoral autocracy
Nepal,NPL,1847,non-electoral autocracy
Nepal,NPL,1848,non-electoral autocracy
Nepal,NPL,1849,non-electoral autocracy
Nepal,NPL,1850,non-electoral autocracy
Nepal,NPL,1851,non-electoral autocracy
Nepal,NPL,1852,non-electoral autocracy
Nepal,NPL,1853,non-electoral autocracy
Nepal,NPL,1854,non-electoral autocracy
Nepal,NPL,1855,non-electoral autocracy
Nepal,NPL,1856,non-electoral autocracy
Nepal,NPL,1857,non-electoral autocracy
Nepal,NPL,1858,non-electoral autocracy
